study_idx,Unknown,Left-Cerebral-White-Matter,Left-Cerebral-Cortex,Left-Lateral-Ventricle,Left-Inf-Lat-Vent,Left-Cerebellum-White-Matter,Left-Cerebellum-Cortex,Left-Thalamus-Proper*,Left-Caudate,Left-Putamen,Left-Pallidum,3rd-Ventricle,4th-Ventricle,Brain-Stem,Left-Hippocampus,Left-Amygdala,CSF,Left-Accumbens-area,Left-VentralDC,Left-vessel,Left-choroid-plexus,Right-Cerebral-White-Matter,Right-Cerebral-Cortex,Right-Lateral-Ventricle,Right-Inf-Lat-Vent,Right-Cerebellum-White-Matter,Right-Cerebellum-Cortex,Right-Thalamus-Proper*,Right-Caudate,Right-Putamen,Right-Pallidum,Right-Hippocampus,Right-Amygdala,Right-Accumbens-area,Right-VentralDC,Right-vessel,Right-choroid-plexus,5th-Ventricle,WM-hypointensities,non-WM-hypointensities,Optic-Chiasm,CC_Posterior,CC_Mid_Posterior,CC_Central,CC_Mid_Anterior,CC_Anterior,ndv,ndp
p_0,0.9766186954235413,0.8361976615085694,0.7298554624025649,0.8752282406420189,0.3773148104477453,0.7428519558993255,0.7758196401046885,0.8236781120583115,0.7886917628895258,0.6311889518006187,0.6983210894587589,0.8471040328105846,0.721531098752318,0.844930745951385,0.8120040127592776,0.7743479282738743,0.7222429879542318,0.6217891884695378,0.8275618989976545,0.2089551926932548,0.24326672247379041,0.8246644533226031,0.7064757641368821,0.8366379304334498,0.4968944047940538,0.7027360906152232,0.8037252484481453,0.8782867069135579,0.7633182303338256,0.595053002832682,0.7098765413840623,0.8265054076939737,0.8210116713769744,0.618336882598885,0.843697478245292,0.49315061737662774,0.30563002407837336,0.0,0.0016542597050929718,0.0,0.3818424515107817,0.0,0.0,0.0,0.0,0.0,1.0847074750864634,2.92372442260612
p_1,0.9746483486246174,0.8285660991115551,0.7265129936371182,0.8266138703944002,0.18030049782469953,0.7768353724562395,0.7778995220434841,0.83370333995885,0.7919161666767514,0.614887959917501,0.6092715218338377,0.6682330795665739,0.8330328149422416,0.8419795591057585,0.8006079597220406,0.7342727711769683,0.6031598484983278,0.534150608282394,0.8226926036312515,0.0,0.24863685661246612,0.8270051012896277,0.7244351154364128,0.799966323623534,0.17317486972538423,0.7847274789967998,0.8295621111763527,0.882977054887902,0.7147190866221101,0.5816377165442802,0.6358706554812801,0.7917131170645549,0.7638118196289221,0.4855967044883628,0.7965659449570188,0.03636362975206731,0.2731006132125194,0.0,0.001707941915389053,0.0,0.32989689871399747,0.0,0.0,0.0,0.0,0.0,1.1383922487516245,3.0680459065375363
p_2,0.9778751157552438,0.8524521624006228,0.7513314386100346,0.8774824902247518,0.5208545216596692,0.8106424178915431,0.8471193442151961,0.8572116537098413,0.8312284719591422,0.6857662566100884,0.6696455148357298,0.824697751188697,0.8430069915332046,0.8825732778961063,0.8362124111364765,0.797410302677609,0.7241530984419132,0.6339813978530736,0.8644230760919009,0.4857142163265405,0.3449651012466092,0.8393915843099908,0.736901277715192,0.8588801277169049,0.6048237420702807,0.8310138021661987,0.8741296265799819,0.877442272997218,0.8243243232532169,0.6323229895383695,0.6919163349578396,0.8379935956905085,0.8359583212116348,0.6496163627483686,0.8590088351334914,0.1052631301939131,0.3488168242873197,0.0,0.0,0.0,0.211838004030758,0.0,0.0,0.0,0.0,0.0,1.2293790465712213,3.165465606797898
p_3,0.9723975727541525,0.8371901057329975,0.7095404638260824,0.8505863775086906,0.4388646240298622,0.7443994156169592,0.6949542075397049,0.8310080881434189,0.7757682682314833,0.6513020047378011,0.6702388911135546,0.784897815085217,0.7326364675200082,0.8340818723404192,0.7934489395053479,0.7647374041673702,0.7313717969760344,0.6015384569112426,0.8259177797107784,0.1851851508916387,0.34227700984570697,0.818280708450268,0.6917471794633893,0.8878508532562314,0.32818073331533015,0.7767176015918074,0.7933714373872801,0.853371218342881,0.7650183888230236,0.5678988509141021,0.6777948590428402,0.7895495488382437,0.7092993612501927,0.5559276587010874,0.8342008696695956,0.0,0.4236619694441579,0.0,0.007866273275651196,0.0,0.11414391776317823,0.0,0.0,0.0,0.0,0.0,1.3416979083445573,3.27815942072789
p_4,0.977039803224245,0.8464029378436772,0.7335132805875497,0.8937288769824185,0.5100830307226213,0.7953554129304348,0.8499878170364413,0.820348869358714,0.8387030144168701,0.7288862875669141,0.738454396058356,0.8070047398504022,0.8364267114719398,0.893739047157393,0.8302325571741482,0.8084084059807555,0.72782874339515,0.62508759197556,0.8284374693058679,0.36111106095679707,0.3970686182740265,0.8388169263164285,0.7276583181352294,0.8812832036230476,0.5726141031318331,0.8052468571065625,0.848063291786567,0.8460546234950062,0.8420942618433543,0.6912376884036575,0.7290233820976081,0.8448594286426643,0.8188105094915338,0.6586826303480863,0.8481133874275872,0.17647056228374083,0.5461029009368166,0.0,0.0017873100823296685,0.0,0.402439019482451,0.0,0.0,0.0,0.0,0.0,1.005353075279859,2.627471383975026
p_5,0.9759491752993555,0.8449466289216558,0.7370583333230964,0.9110176258291128,0.36588380264667736,0.7552754700164628,0.8170958488970674,0.8620529488724727,0.8488590002768615,0.7619139860888087,0.6586118234997125,0.8624219703809688,0.7590909073657025,0.8559327159887995,0.8042561726518208,0.771201950057346,0.656202141438736,0.6489532959021473,0.8407027232128872,0.3076922485207214,0.37426132387221717,0.8330130233921227,0.718686046814345,0.9207257738765022,0.46844319118593003,0.7615495898532231,0.8267273397853792,0.8662209403997909,0.8609816872239878,0.7840166643461636,0.7248764395253255,0.8463689836566989,0.8149457187201572,0.6839622587738816,0.8448367533288985,0.2903225338189461,0.4456701574976825,0.0,0.0026560424790435426,0.0,0.3391003421095693,0.0,0.0,0.0,0.0,0.0,1.276971221582154,3.1820350516621256
p_6,0.9731017624774769,0.8289586948832184,0.6862598422747933,0.9169105169014408,0.47333332938888895,0.7295461699434295,0.8126940922947458,0.7945426280613996,0.758740822746372,0.45467952302361936,0.38650865880732704,0.8313222058245899,0.8075909316331209,0.8315778708062211,0.8337283492855713,0.7352785126385185,0.695827045269849,0.655462177005256,0.8163789930073642,0.2592592112482942,0.4313205014510916,0.8099554030735857,0.6542644070274036,0.9005557087898574,0.33202357237697866,0.7453517737233067,0.8284100571140309,0.8314366546171413,0.7959388588687506,0.511026954209148,0.4078043407315077,0.8237701264800551,0.7532975067090926,0.5898123271687906,0.8206988051121639,0.10389609040310514,0.4474187359110003,0.0,0.003634161092464197,0.0,0.15062761191155624,0.0,0.0,0.0,0.0,0.0,1.268695176066459,3.450816274541129
p_7,0.9787257241766185,0.8444315710164504,0.7480602587730854,0.8490020244677456,0.48207884872689205,0.8198631869711607,0.8505218703910005,0.8659323537683955,0.8323878277045026,0.711005239913287,0.6905458072842452,0.7992565026049944,0.8244969364400754,0.8635979645068667,0.8172406919995614,0.7822814105898048,0.7100949063412644,0.56521738657845,0.8356032986422374,0.06349205341395978,0.42503259175337293,0.8354740387539898,0.7391061526888288,0.8922995095952971,0.34292865653405935,0.8197862289274838,0.8608459704928967,0.8768607763207319,0.841377665544777,0.6924284026162922,0.6506506490223958,0.8319151057844478,0.8177733379486436,0.6580742937219538,0.8452891877730542,0.20689652794292782,0.47217125093473244,0.0,0.006191950400495868,0.0,0.5300146335283363,0.0,0.0,0.0,0.0,0.0,0.9567689449060224,2.398089818265033
p_8,0.9768534928041991,0.850715103677903,0.7425385975344032,0.8460742269968583,0.5864406729962655,0.8000531559335406,0.844751012010851,0.8328580211190192,0.8398404438053422,0.7169094355954091,0.7221644101920801,0.8020267795800695,0.7944017331078224,0.8789898915113601,0.8383475518204451,0.8150543933694372,0.7442028958543373,0.6515397029859019,0.8574521825537241,0.37499995312500584,0.36185382921698905,0.8353183343212981,0.7344799830440658,0.8050525564834797,0.6026711135002412,0.83002421283862,0.8647460874567394,0.8779212284807315,0.8388123000545966,0.6836532090407531,0.7057907018805746,0.8431432338689202,0.836982966107102,0.6962209251728131,0.8598570345561917,0.0465116170903216,0.3160621734364234,0.0,0.0,0.0,0.3786191494585841,0.0,0.0,0.0,0.0,0.0,1.2242177505141014,3.1583952573607195
p_9,0.9742015822703692,0.8567084408272406,0.7141196862821931,0.9088285735145976,0.3726708016666025,0.8234796784759104,0.8497909115660865,0.8606460441522089,0.8457909102982483,0.725203868077751,0.7033937687043381,0.7208672054161372,0.8380405983273597,0.894306563839584,0.8133864135190515,0.8328748251964414,0.6248216803384607,0.6821705373475152,0.8406812643886314,0.5499999541666705,0.4166099358978221,0.8435825651402666,0.7022871807189033,0.8981188664629743,0.40766901707700287,0.8145808734313514,0.8364100943960546,0.8738805049233956,0.8061479794994066,0.6751097940199062,0.7260800707394706,0.7900532850325006,0.815502181180398,0.6698113154889047,0.8301442441074044,0.04878047590720099,0.37936425023781006,0.0,0.0,0.0,0.33375156419383234,0.0,0.0,0.0,0.0,0.0,1.4729150611362591,3.7769159027810764
