study_idx,Unknown,Left-Cerebral-White-Matter,Left-Cerebral-Cortex,Left-Lateral-Ventricle,Left-Inf-Lat-Vent,Left-Cerebellum-White-Matter,Left-Cerebellum-Cortex,Left-Thalamus-Proper*,Left-Caudate,Left-Putamen,Left-Pallidum,3rd-Ventricle,4th-Ventricle,Brain-Stem,Left-Hippocampus,Left-Amygdala,CSF,Left-Accumbens-area,Left-VentralDC,Left-vessel,Left-choroid-plexus,Right-Cerebral-White-Matter,Right-Cerebral-Cortex,Right-Lateral-Ventricle,Right-Inf-Lat-Vent,Right-Cerebellum-White-Matter,Right-Cerebellum-Cortex,Right-Thalamus-Proper*,Right-Caudate,Right-Putamen,Right-Pallidum,Right-Hippocampus,Right-Amygdala,Right-Accumbens-area,Right-VentralDC,Right-vessel,Right-choroid-plexus,5th-Ventricle,WM-hypointensities,non-WM-hypointensities,Optic-Chiasm,CC_Posterior,CC_Mid_Posterior,CC_Central,CC_Mid_Anterior,CC_Anterior,ndv,ndp
p_0,0.9764290223419374,0.826344330565889,0.7181062731504593,0.8781819779449564,0.34213836047624707,0.7576249112979769,0.7821457193085373,0.8402360732862725,0.8014154270326745,0.652724394468998,0.7169529481778617,0.8391836711858948,0.7572164928937719,0.8540679435269859,0.8245276409862424,0.7733838485119966,0.7206049122094331,0.5848172391301102,0.8323024646464827,0.3333332716049497,0.2760290534622353,0.8301152810476717,0.718063978654093,0.8415500689754962,0.4843918139462668,0.7252641908280044,0.8081594299893303,0.8524383964024708,0.7741638527551951,0.5852399383019595,0.6911911894614835,0.8164360580155673,0.7907281854565315,0.5919413876048251,0.8364315566695442,0.4827585374554246,0.2861815185103719,0.0,0.0016556291253673086,0.0,0.47076461063321423,0.0,0.0,0.0,0.0,0.0,0.04079275273576099,0.18793096748286925
p_1,0.9743319990777641,0.823060119374174,0.7181501588088579,0.8297472569066324,0.19665271555119843,0.7930247039897989,0.7736413673286887,0.8583180982844211,0.7888145887066085,0.5904410330382349,0.6167763145214303,0.7101958778995687,0.8350018523637341,0.8481115951210778,0.8053830220163909,0.7399608209109676,0.5963636332656435,0.5239725982536593,0.8312022647977325,0.0,0.2244224397753307,0.8250602106161783,0.7289745343200593,0.8196837796947204,0.19936708545305246,0.7844150914689901,0.8194796878590201,0.8844655526525078,0.7397132524306874,0.5705065513685639,0.6750192739494617,0.7846800553155722,0.7799140448316806,0.5929380373555094,0.8154624146606133,0.0,0.2729970299406822,0.0,0.0,0.0,0.32443531161323796,0.0,0.0,0.0,0.0,0.0,0.06470707805132382,0.33743377619267617
p_2,0.9786986469730261,0.8429108817253388,0.7459712172293895,0.8850990023196517,0.5867970588411118,0.8128719291499923,0.8535724555662877,0.8701104802208955,0.8477004261778079,0.7032524860810859,0.610810808976544,0.8293986600026785,0.8498115900774958,0.8822433286508831,0.8539864503866739,0.8136315207304805,0.7242142508888257,0.5870479345075867,0.860329957948697,0.5245900779360527,0.3456790087893106,0.839615720289797,0.7462479068027222,0.8696831959367186,0.59869035922647,0.8421083013387286,0.885323560901647,0.8652692754187415,0.8410621257260041,0.6355382612480388,0.7122141642157999,0.8373680272609918,0.8157248137205778,0.7089240975068882,0.8571976590992638,0.0,0.32949512551377214,0.0,0.0,0.0,0.19477911451024985,0.0,0.0,0.0,0.0,0.0,0.06114597717425094,0.2283560951809362
p_3,0.971382625462349,0.82156623393221,0.6894604731745886,0.8538854220908194,0.4319809017663377,0.7658513067207756,0.7058382507412803,0.8521193088162641,0.7957020461801916,0.658526657856607,0.6688227669926202,0.8097251557092137,0.7506768379259737,0.8509922415923247,0.8261471693969651,0.8001035712063604,0.7216332912381889,0.5942249194967711,0.8305301794326558,0.2399999520000096,0.3472889475134595,0.8144725088992784,0.6897915022872995,0.8869243417405739,0.38222221655967087,0.7869365266505739,0.7853898654138399,0.8451421795941101,0.7916389285159914,0.5710408988456669,0.679269059694877,0.8153456254344615,0.7453692251287497,0.5766128993507198,0.8350319564389084,0.0,0.3717514103290881,0.0,0.011787819137644213,0.0,0.12432432096420755,0.0,0.0,0.0,0.0,0.0,0.06937715242474404,0.3554604686508262
p_4,0.9762523524618305,0.8306923895363927,0.706414330651201,0.8961962941156456,0.5212464515404186,0.8344310556850605,0.857452567259814,0.8373132696340021,0.8453545223661832,0.6933649750881391,0.6898692070718927,0.8305695716273627,0.8381055270338457,0.8933117087590678,0.8519991154716158,0.8033987670571381,0.7250706470526013,0.6374828957764508,0.8305968699723809,0.42307684171599197,0.384794411289415,0.8449398303266685,0.7366657239276979,0.8795477900378391,0.6489151809771678,0.8387707141823265,0.863908376585028,0.8519627407119302,0.8420724086120762,0.7098003804696555,0.7316184822863226,0.8545160629879611,0.7959295907702706,0.651890478149345,0.8606864716270681,0.10256407626562146,0.5443974601247492,0.0,0.0035714285395408167,0.0,0.5280728296195322,0.0,0.0,0.0,0.0,0.0,0.06648557085169848,0.3080189636486889
p_5,0.9751509181890874,0.8305001721587072,0.714966267449069,0.9123639105011415,0.37089871082883435,0.7822972624768811,0.8360349077731746,0.8694148164488816,0.8543584181328009,0.7754598892703776,0.6326211552042179,0.8553427397798822,0.7927927908088268,0.8637445335373244,0.8085782358929923,0.7422129909753397,0.6664153763045029,0.624529716895939,0.8424705057574398,0.3265305456060111,0.36434612645187947,0.8324964057124918,0.7114175967835971,0.9153808294255331,0.48553053881783703,0.7852680467126981,0.8457225590889083,0.8741642783702458,0.8539064145099445,0.7911019714075129,0.7321977080921593,0.8469093001666578,0.7877237831516015,0.6907630466605378,0.8432605212112302,0.2909090380165385,0.4608550779519429,0.0,0.002661343961002369,0.0,0.5372050719200532,0.0,0.0,0.0,0.0,0.0,0.05118340873679555,0.23315961502756893
p_6,0.971598326055742,0.8155285771145679,0.6514524474406937,0.9178407234866179,0.5253906198692322,0.7311971311301956,0.815818853174948,0.8157760521245674,0.7645619178113535,0.5463560879308624,0.4697867284662715,0.8331163737747556,0.8081140336109027,0.8275013482963354,0.8377719591606284,0.7758274805019371,0.6783144877784456,0.5601703880706029,0.8264271733714857,0.44444436213993294,0.38989169393580003,0.8165462549466916,0.6678635492044097,0.9054616021607795,0.4214463787849579,0.7636223542020123,0.8326101142462302,0.8321406146690894,0.786874303907815,0.5557339443168189,0.4850251776172139,0.8492818819438641,0.8029128475383772,0.620196598568395,0.8230546531949692,0.0,0.41988950065349323,0.0,0.004839685391169478,0.0,0.21522309146396087,0.0,0.0,0.0,0.0,0.0,0.07735072924840318,0.3859007517238699
p_7,0.9789012241341627,0.8382520818924016,0.7437268975108323,0.8578270852559371,0.47167867691371085,0.8275493521854805,0.847688833530993,0.8965116274331334,0.8337576364132413,0.6708762379338681,0.5820615780935433,0.8156955972425858,0.8231819844533371,0.8644280556911133,0.8278112938108879,0.7638500258426132,0.7268702933737481,0.5836837629631307,0.8504663901812998,0.1846153562130221,0.4580152642619894,0.8387380572180018,0.7473314588207646,0.8898266419974807,0.4405405345872901,0.8302284489537743,0.8647053286318118,0.8735684312997117,0.8401730377175576,0.6986564292719228,0.6562898681901254,0.8364691745031334,0.8002980606053203,0.6702127608646447,0.8463045038178492,0.2089551926932548,0.4795982392994461,0.0,0.0,0.0,0.5388739874145578,0.0,0.0,0.0,0.0,0.0,0.04293217511725361,0.1859339985578646
p_8,0.9771307778375262,0.8380307022098532,0.7294375313775817,0.8556396247654259,0.5684210471921431,0.8122151079460872,0.8583498228976809,0.8311529928873875,0.8341913075132392,0.6967466659234702,0.6788659776317887,0.8096118269515273,0.8144220555367507,0.8827949181700916,0.852064472453009,0.7868274013912748,0.7244859786000524,0.6357308535519656,0.8617328512078224,0.45833323784724206,0.39042356914895426,0.8371059851438128,0.7378796793716157,0.8158085561858153,0.6237113348478408,0.8408514949482312,0.8790932622402621,0.8560380063771749,0.8389630782417347,0.667474924867767,0.6937119657867343,0.8362051481489914,0.812533763337294,0.7005076091333748,0.8529301970390722,0.058823512110731724,0.29682539446963974,0.0,0.0,0.0,0.567783085043332,0.0,0.0,0.0,0.0,0.0,0.0445920512748104,0.2074688796680498
p_9,0.9734673713924068,0.8451632732022699,0.6959718620002705,0.9131076718671439,0.33270320732130043,0.8328837736519559,0.8604697990639798,0.8830888950116199,0.8508287282371655,0.7049999993221154,0.6149452626964654,0.754823525859654,0.8485127949077409,0.8988866746679426,0.8130061339717717,0.7911371756561186,0.6587887707592872,0.6705454496687604,0.8456401811229651,0.5714285170068079,0.3641881611214859,0.8400945772261262,0.6992301732188536,0.9165765877419163,0.5235456991198657,0.8340385791478568,0.8445695386943975,0.8705823476133219,0.825204199737218,0.6873582174805546,0.7099907476642212,0.82987648470068,0.814281905637405,0.7001499197889811,0.8380225071965208,0.0799999680000128,0.45739348084339926,0.0,0.0031695720826499835,0.0,0.33136094282413087,0.0,0.0,0.0,0.0,0.0,0.07570449806898671,0.37656357269614554
